route_state,route_active,stable_tag_id,stable_count,route_action,handled_turn_tags,tag_corr_active,tag_corr_sent,tag_corr_raw_deg,tag_corr_cmd_deg,camera_x_offset_cm,agv_center_deviation_cm,tag_in_gate,tag_gate_dx_px,tag_gate_dy_px,tag_k_lat_deg_per_cm,tag_k_px_deg_per_px,tag_k_yaw,pending_turn_tag_id,pending_turn_command,turn_centered,turn_center_tolerance_px,turn_center_y_tolerance_px,turn_align_step_cm,turn_align_timeout_sec,move_rpm_command,pre_turn_slowdown_active,next_turn_tag_id,time_s,frame_index,tag_detected,tag_count,tag_id,lateral_offset_cm,lateral_offset_px,lateral_offset_norm,yaw_error_deg,raw_yaw_image_deg,center_x_px,center_y_px,tag_width_px,mega_time_s,mega_age_s,motion_state,last_command,mega_event,mega_heading_error_deg,mega_control_error_deg,mega_correction_rpm,mega_left_rpm,mega_right_rpm,mega_last_line
IDLE,0,1,79,,,0,0,,,0.000,0.068,1,7.329,2.363,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,5.241,79,1,1,1,0.068,7.329,0.02290,-0.002,-0.002,327.329,242.363,216.665,0.001,5.240,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,80,,,0,0,,,0.000,0.068,1,7.365,2.472,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,5.309,80,1,1,1,0.068,7.365,0.02301,-0.007,-0.007,327.365,242.472,216.737,0.001,5.308,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,81,,,0,0,,,0.000,0.067,1,7.308,2.343,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,5.378,81,1,1,1,0.067,7.308,0.02284,-0.012,-0.012,327.308,242.343,216.634,0.001,5.376,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,82,,,0,0,,,0.000,0.067,1,7.313,2.483,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,5.441,82,1,1,1,0.067,7.313,0.02285,-0.032,-0.032,327.313,242.483,216.707,0.001,5.440,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,83,,,0,0,,,0.000,0.067,1,7.281,2.347,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,5.510,83,1,1,1,0.067,7.281,0.02275,-0.014,-0.014,327.281,242.347,216.624,0.001,5.509,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,84,,,0,0,,,0.000,0.068,1,7.355,2.489,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,5.577,84,1,1,1,0.068,7.355,0.02299,-0.000,-0.000,327.355,242.489,216.706,0.001,5.576,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,85,,,0,0,,,0.000,0.068,1,7.336,2.481,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,5.645,85,1,1,1,0.068,7.336,0.02293,-0.027,-0.027,327.336,242.481,216.715,0.001,5.644,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,86,,,0,0,,,0.000,0.068,1,7.330,2.383,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,5.713,86,1,1,1,0.068,7.330,0.02291,-0.017,-0.017,327.330,242.383,216.666,0.001,5.712,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,87,,,0,0,,,0.000,0.068,1,7.324,2.477,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,5.777,87,1,1,1,0.068,7.324,0.02289,-0.022,-0.022,327.324,242.477,216.736,0.001,5.776,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,88,,,0,0,,,0.000,0.068,1,7.375,2.463,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,5.845,88,1,1,1,0.068,7.375,0.02305,-0.000,-0.000,327.375,242.463,216.710,0.001,5.844,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,89,,,0,0,,,0.000,0.068,1,7.349,2.458,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,5.913,89,1,1,1,0.068,7.349,0.02297,-0.022,-0.022,327.349,242.458,216.709,0.001,5.912,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,90,,,0,0,,,0.000,0.068,1,7.350,2.497,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,5.981,90,1,1,1,0.068,7.350,0.02297,-0.001,-0.001,327.350,242.497,216.721,0.001,5.980,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,91,,,0,0,,,0.000,0.067,1,7.311,2.511,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.045,91,1,1,1,0.067,7.311,0.02285,-0.050,-0.050,327.311,242.511,216.718,0.001,6.044,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,92,,,0,0,,,0.000,0.067,1,7.287,2.510,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.113,92,1,1,1,0.067,7.287,0.02277,-0.019,-0.019,327.287,242.510,216.678,0.001,6.112,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,93,,,0,0,,,0.000,0.068,1,7.314,2.450,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.181,93,1,1,1,0.068,7.314,0.02286,-0.005,-0.005,327.314,242.450,216.716,0.001,6.180,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,94,,,0,0,,,0.000,0.068,1,7.345,2.499,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.249,94,1,1,1,0.068,7.345,0.02295,-0.011,-0.011,327.345,242.499,216.708,0.001,6.248,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,95,,,0,0,,,0.000,0.068,1,7.355,2.484,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.317,95,1,1,1,0.068,7.355,0.02298,-0.030,-0.030,327.355,242.484,216.736,0.001,6.316,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,96,,,0,0,,,0.000,0.068,1,7.338,2.379,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.381,96,1,1,1,0.068,7.338,0.02293,0.008,0.008,327.338,242.379,216.679,0.001,6.380,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,97,,,0,0,,,0.000,0.068,1,7.326,2.469,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.449,97,1,1,1,0.068,7.326,0.02289,-0.009,-0.009,327.326,242.469,216.696,0.001,6.448,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,98,,,0,0,,,0.000,0.067,1,7.308,2.502,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.517,98,1,1,1,0.067,7.308,0.02284,-0.007,-0.007,327.308,242.502,216.738,0.001,6.516,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,99,,,0,0,,,0.000,0.067,1,7.299,2.403,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.585,99,1,1,1,0.067,7.299,0.02281,-0.009,-0.009,327.299,242.403,216.669,0.001,6.584,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,100,,,0,0,,,0.000,0.068,1,7.342,2.474,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.649,100,1,1,1,0.068,7.342,0.02294,-0.009,-0.009,327.342,242.474,216.722,0.001,6.648,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,101,,,0,0,,,0.000,0.067,1,7.302,2.373,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.685,101,1,1,1,0.067,7.302,0.02282,-0.008,-0.008,327.302,242.373,216.655,0.001,6.684,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,102,,,0,0,,,0.000,0.068,1,7.327,2.367,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.753,102,1,1,1,0.068,7.327,0.02290,-0.010,-0.010,327.327,242.367,216.693,0.001,6.752,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,103,,,0,0,,,0.000,0.068,1,7.356,2.442,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.817,103,1,1,1,0.068,7.356,0.02299,0.000,0.000,327.356,242.442,216.689,0.001,6.816,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,104,,,0,0,,,0.000,0.067,1,7.291,2.376,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.885,104,1,1,1,0.067,7.291,0.02278,-0.004,-0.004,327.291,242.376,216.650,0.001,6.884,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,105,,,0,0,,,0.000,0.067,1,7.313,2.454,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,6.953,105,1,1,1,0.067,7.313,0.02285,-0.011,-0.011,327.313,242.454,216.717,0.001,6.952,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,106,,,0,0,,,0.000,0.067,1,7.308,2.319,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.021,106,1,1,1,0.067,7.308,0.02284,-0.011,-0.011,327.308,242.319,216.636,0.001,7.020,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,107,,,0,0,,,0.000,0.067,1,7.292,2.377,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.089,107,1,1,1,0.067,7.292,0.02279,-0.011,-0.011,327.292,242.377,216.650,0.001,7.088,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,108,,,0,0,,,0.000,0.068,1,7.319,2.393,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.153,108,1,1,1,0.068,7.319,0.02287,-0.033,-0.033,327.319,242.393,216.660,0.001,7.152,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,109,,,0,0,,,0.000,0.068,1,7.330,2.378,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.221,109,1,1,1,0.068,7.330,0.02291,-0.028,-0.028,327.330,242.378,216.657,0.001,7.220,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,110,,,0,0,,,0.000,0.068,1,7.317,2.350,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.289,110,1,1,1,0.068,7.317,0.02287,-0.016,-0.016,327.317,242.350,216.636,0.001,7.288,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,111,,,0,0,,,0.000,0.068,1,7.314,2.378,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.357,111,1,1,1,0.068,7.314,0.02286,-0.009,-0.009,327.314,242.378,216.661,0.001,7.356,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,112,,,0,0,,,0.000,0.067,1,7.307,2.347,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.425,112,1,1,1,0.067,7.307,0.02283,-0.011,-0.011,327.307,242.347,216.644,0.001,7.424,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,113,,,0,0,,,0.000,0.068,1,7.346,2.462,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.489,113,1,1,1,0.068,7.346,0.02296,-0.028,-0.028,327.346,242.462,216.698,0.001,7.488,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,114,,,0,0,,,0.000,0.068,1,7.397,2.471,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.557,114,1,1,1,0.068,7.397,0.02312,-0.006,-0.006,327.397,242.471,216.723,0.001,7.556,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,115,,,0,0,,,0.000,0.068,1,7.330,2.404,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.625,115,1,1,1,0.068,7.330,0.02291,-0.007,-0.007,327.330,242.404,216.680,0.001,7.624,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,116,,,0,0,,,0.000,0.068,1,7.318,2.419,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.693,116,1,1,1,0.068,7.318,0.02287,-0.004,-0.004,327.318,242.419,216.668,0.001,7.692,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,117,,,0,0,,,0.000,0.067,1,7.314,2.482,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.757,117,1,1,1,0.067,7.314,0.02285,-0.023,-0.023,327.314,242.482,216.721,0.001,7.756,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,118,,,0,0,,,0.000,0.068,1,7.336,2.483,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.825,118,1,1,1,0.068,7.336,0.02292,-0.005,-0.005,327.336,242.483,216.706,0.001,7.824,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,119,,,0,0,,,0.000,0.068,1,7.331,2.462,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.893,119,1,1,1,0.068,7.331,0.02291,-0.020,-0.020,327.331,242.462,216.718,0.001,7.892,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,120,,,0,0,,,0.000,0.068,1,7.344,2.438,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,7.961,120,1,1,1,0.068,7.344,0.02295,-0.010,-0.010,327.344,242.438,216.687,0.001,7.960,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,121,,,0,0,,,0.000,0.068,1,7.357,2.458,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.029,121,1,1,1,0.068,7.357,0.02299,0.002,0.002,327.357,242.458,216.747,0.001,8.028,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,122,,,0,0,,,0.000,0.068,1,7.355,2.345,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.093,122,1,1,1,0.068,7.355,0.02298,-0.022,-0.022,327.355,242.345,216.608,0.001,8.092,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,123,,,0,0,,,0.000,0.068,1,7.332,2.343,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.161,123,1,1,1,0.068,7.332,0.02291,-0.004,-0.004,327.332,242.343,216.647,0.001,8.160,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,124,,,0,0,,,0.000,0.067,1,7.278,2.338,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.229,124,1,1,1,0.067,7.278,0.02274,-0.017,-0.017,327.278,242.338,216.638,0.001,8.228,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,125,,,0,0,,,0.000,0.068,1,7.322,2.417,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.297,125,1,1,1,0.068,7.322,0.02288,-0.017,-0.017,327.322,242.417,216.681,0.001,8.296,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,126,,,0,0,,,0.000,0.068,1,7.386,2.472,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.361,126,1,1,1,0.068,7.386,0.02308,-0.018,-0.018,327.386,242.472,216.699,0.001,8.360,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,127,,,0,0,,,0.000,0.068,1,7.359,2.476,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.397,127,1,1,1,0.068,7.359,0.02300,0.007,0.007,327.359,242.476,216.728,0.001,8.396,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,128,,,0,0,,,0.000,0.068,1,7.336,2.445,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.465,128,1,1,1,0.068,7.336,0.02292,-0.016,-0.016,327.336,242.445,216.704,0.001,8.464,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,129,,,0,0,,,0.000,0.068,1,7.370,2.462,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.529,129,1,1,1,0.068,7.370,0.02303,-0.010,-0.010,327.370,242.462,216.699,0.001,8.528,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,130,,,0,0,,,0.000,0.068,1,7.351,2.466,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.597,130,1,1,1,0.068,7.351,0.02297,-0.001,-0.001,327.351,242.466,216.727,0.001,8.596,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,131,,,0,0,,,0.000,0.067,1,7.292,2.263,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.665,131,1,1,1,0.067,7.292,0.02279,-0.000,-0.000,327.292,242.263,216.592,0.001,8.664,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,132,,,0,0,,,0.000,0.067,1,7.270,2.372,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.733,132,1,1,1,0.067,7.270,0.02272,-0.010,-0.010,327.270,242.372,216.680,0.001,8.732,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,133,,,0,0,,,0.000,0.067,1,7.305,2.380,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.801,133,1,1,1,0.067,7.305,0.02283,-0.018,-0.018,327.305,242.380,216.665,0.001,8.800,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,134,,,0,0,,,0.000,0.068,1,7.317,2.462,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.865,134,1,1,1,0.068,7.317,0.02286,-0.027,-0.027,327.317,242.462,216.712,0.001,8.864,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,135,,,0,0,,,0.000,0.067,1,7.311,2.380,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,8.933,135,1,1,1,0.067,7.311,0.02285,0.004,0.004,327.311,242.380,216.653,0.001,8.932,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,136,,,0,0,,,0.000,0.068,1,7.327,2.426,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.001,136,1,1,1,0.068,7.327,0.02290,-0.022,-0.022,327.327,242.426,216.669,0.001,9.000,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,137,,,0,0,,,0.000,0.067,1,7.312,2.374,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.069,137,1,1,1,0.067,7.312,0.02285,0.004,0.004,327.312,242.374,216.659,0.001,9.068,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,138,,,0,0,,,0.000,0.067,1,7.283,2.350,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.137,138,1,1,1,0.067,7.283,0.02276,-0.022,-0.022,327.283,242.350,216.649,0.001,9.136,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,139,,,0,0,,,0.000,0.068,1,7.365,2.464,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.201,139,1,1,1,0.068,7.365,0.02302,-0.011,-0.011,327.365,242.464,216.730,0.001,9.200,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,140,,,0,0,,,0.000,0.068,1,7.339,2.375,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.269,140,1,1,1,0.068,7.339,0.02293,-0.001,-0.001,327.339,242.375,216.639,0.001,9.268,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,141,,,0,0,,,0.000,0.068,1,7.332,2.456,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.337,141,1,1,1,0.068,7.332,0.02291,-0.003,-0.003,327.332,242.456,216.716,0.001,9.336,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,142,,,0,0,,,0.000,0.067,1,7.286,2.376,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.405,142,1,1,1,0.067,7.286,0.02277,-0.027,-0.027,327.286,242.376,216.647,0.001,9.404,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,143,,,0,0,,,0.000,0.067,1,7.309,2.371,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.469,143,1,1,1,0.067,7.309,0.02284,-0.004,-0.004,327.309,242.371,216.667,0.001,9.468,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,144,,,0,0,,,0.000,0.068,1,7.318,2.480,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.537,144,1,1,1,0.068,7.318,0.02287,-0.012,-0.012,327.318,242.480,216.728,0.001,9.536,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,145,,,0,0,,,0.000,0.068,1,7.367,2.393,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.605,145,1,1,1,0.068,7.367,0.02302,0.002,0.002,327.367,242.393,216.676,0.001,9.604,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,146,,,0,0,,,0.000,0.068,1,7.343,2.464,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.673,146,1,1,1,0.068,7.343,0.02295,-0.013,-0.013,327.343,242.464,216.723,0.001,9.672,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,147,,,0,0,,,0.000,0.068,1,7.360,2.482,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.741,147,1,1,1,0.068,7.360,0.02300,-0.004,-0.004,327.360,242.482,216.737,0.001,9.740,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,148,,,0,0,,,0.000,0.068,1,7.328,2.448,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.805,148,1,1,1,0.068,7.328,0.02290,-0.003,-0.003,327.328,242.448,216.693,0.001,9.804,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,149,,,0,0,,,0.000,0.068,1,7.381,2.486,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.873,149,1,1,1,0.068,7.381,0.02307,-0.001,-0.001,327.381,242.486,216.764,0.001,9.872,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,150,,,0,0,,,0.000,0.067,1,7.297,2.358,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,9.941,150,1,1,1,0.067,7.297,0.02280,-0.013,-0.013,327.297,242.358,216.654,0.001,9.940,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,151,,,0,0,,,0.000,0.068,1,7.349,2.368,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.009,151,1,1,1,0.068,7.349,0.02297,0.006,0.006,327.349,242.368,216.642,0.001,10.008,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,152,,,0,0,,,0.000,0.068,1,7.367,2.500,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.073,152,1,1,1,0.068,7.367,0.02302,-0.032,-0.032,327.367,242.500,216.729,0.001,10.072,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,153,,,0,0,,,0.000,0.068,1,7.347,2.368,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.109,153,1,1,1,0.068,7.347,0.02296,-0.010,-0.010,327.347,242.368,216.669,0.001,10.108,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,154,,,0,0,,,0.000,0.068,1,7.314,2.413,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.177,154,1,1,1,0.068,7.314,0.02286,-0.009,-0.009,327.314,242.413,216.662,0.001,10.176,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,155,,,0,0,,,0.000,0.068,1,7.380,2.420,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.241,155,1,1,1,0.068,7.380,0.02306,-0.001,-0.001,327.380,242.420,216.692,0.001,10.240,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,156,,,0,0,,,0.000,0.068,1,7.377,2.463,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.309,156,1,1,1,0.068,7.377,0.02305,-0.020,-0.020,327.377,242.463,216.696,0.001,10.308,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,157,,,0,0,,,0.000,0.068,1,7.313,2.391,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.377,157,1,1,1,0.068,7.313,0.02285,0.003,0.003,327.313,242.391,216.647,0.001,10.376,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,158,,,0,0,,,0.000,0.068,1,7.332,2.410,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.445,158,1,1,1,0.068,7.332,0.02291,-0.004,-0.004,327.332,242.410,216.665,0.001,10.444,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,159,,,0,0,,,0.000,0.068,1,7.322,2.355,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.513,159,1,1,1,0.068,7.322,0.02288,-0.003,-0.003,327.322,242.355,216.651,0.001,10.512,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,160,,,0,0,,,0.000,0.068,1,7.340,2.398,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.578,160,1,1,1,0.068,7.340,0.02294,0.000,0.000,327.340,242.398,216.720,0.001,10.577,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,161,,,0,0,,,0.000,0.068,1,7.325,2.351,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.646,161,1,1,1,0.068,7.325,0.02289,-0.031,-0.031,327.325,242.351,216.664,0.001,10.645,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,162,,,0,0,,,0.000,0.068,1,7.344,2.415,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.714,162,1,1,1,0.068,7.344,0.02295,-0.004,-0.004,327.344,242.415,216.666,0.001,10.712,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,163,,,0,0,,,0.000,0.067,1,7.308,2.386,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.782,163,1,1,1,0.067,7.308,0.02284,-0.008,-0.008,327.308,242.386,216.646,0.001,10.781,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,164,,,0,0,,,0.000,0.067,1,7.288,2.353,-1.000,-0.020,0.000,,,1,15.000,25.000,1.000,8.000,,0,,10.850,164,1,1,1,0.067,7.288,0.02277,-0.033,-0.033,327.288,242.353,216.651,0.001,10.849,STOPPED,,EVT:READY,,,,,,EVT:READY
