route_state,route_active,stable_tag_id,stable_count,route_action,handled_turn_tags,tag_corr_active,tag_corr_sent,tag_corr_raw_deg,tag_corr_cmd_deg,camera_x_offset_cm,agv_center_deviation_cm,tag_in_gate,tag_gate_dx_px,tag_gate_dy_px,tag_k_lat_deg_per_cm,tag_k_px_deg_per_px,tag_k_yaw,pending_turn_tag_id,pending_turn_command,turn_centered,turn_center_tolerance_px,turn_center_y_tolerance_px,turn_align_step_cm,turn_align_timeout_sec,move_rpm_command,pre_turn_slowdown_active,next_turn_tag_id,time_s,frame_index,tag_detected,tag_count,tag_id,lateral_offset_cm,lateral_offset_px,lateral_offset_norm,yaw_error_deg,raw_yaw_image_deg,center_x_px,center_y_px,tag_width_px,mega_time_s,mega_age_s,motion_state,last_command,mega_event,mega_heading_error_deg,mega_control_error_deg,mega_correction_rpm,mega_left_rpm,mega_right_rpm,mega_last_line
IDLE,0,1,12,,,0,0,,,0.000,0.026,1,2.855,-31.417,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,0.842,12,1,1,1,0.026,2.855,0.00892,0.262,0.262,322.855,208.583,215.996,0.001,0.841,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,13,,,0,0,,,0.000,0.027,1,2.867,-31.466,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,0.906,13,1,1,1,0.027,2.867,0.00896,0.256,0.256,322.867,208.534,216.013,0.001,0.905,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,14,,,0,0,,,0.000,0.026,1,2.858,-31.460,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,0.974,14,1,1,1,0.026,2.858,0.00893,0.256,0.256,322.858,208.540,216.020,0.001,0.973,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,15,,,0,0,,,0.000,0.026,1,2.861,-31.440,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.042,15,1,1,1,0.026,2.861,0.00894,0.260,0.260,322.861,208.560,216.002,0.001,1.041,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,16,,,0,0,,,0.000,0.027,1,2.862,-31.460,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.110,16,1,1,1,0.027,2.862,0.00894,0.256,0.256,322.862,208.540,215.988,0.001,1.109,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,17,,,0,0,,,0.000,0.026,1,2.842,-31.469,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.178,17,1,1,1,0.026,2.842,0.00888,0.262,0.262,322.842,208.531,215.979,0.001,1.177,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,18,,,0,0,,,0.000,0.026,1,2.850,-31.443,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.242,18,1,1,1,0.026,2.850,0.00890,0.262,0.262,322.850,208.557,216.001,0.001,1.241,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,19,,,0,0,,,0.000,0.026,1,2.851,-31.469,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.310,19,1,1,1,0.026,2.851,0.00891,0.251,0.251,322.851,208.531,216.000,0.001,1.309,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,20,,,0,0,,,0.000,0.027,1,2.867,-31.459,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.378,20,1,1,1,0.027,2.867,0.00896,0.254,0.254,322.867,208.541,215.992,0.001,1.377,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,21,,,0,0,,,0.000,0.026,1,2.861,-31.449,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.446,21,1,1,1,0.026,2.861,0.00894,0.260,0.260,322.861,208.551,215.995,0.001,1.445,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,22,,,0,0,,,0.000,0.027,1,2.868,-31.459,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.510,22,1,1,1,0.027,2.868,0.00896,0.254,0.254,322.868,208.541,215.995,0.001,1.509,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,23,,,0,0,,,0.000,0.027,1,2.871,-31.454,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.546,23,1,1,1,0.027,2.871,0.00897,0.252,0.252,322.871,208.546,216.017,0.001,1.545,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,24,,,0,0,,,0.000,0.027,1,2.872,-31.465,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.614,24,1,1,1,0.027,2.872,0.00898,0.259,0.259,322.872,208.535,215.996,0.001,1.613,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,25,,,0,0,,,0.000,0.026,1,2.847,-31.521,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.678,25,1,1,1,0.026,2.847,0.00890,0.260,0.260,322.847,208.479,215.960,0.001,1.677,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,26,,,0,0,,,0.000,0.027,1,2.892,-31.449,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.746,26,1,1,1,0.027,2.892,0.00904,0.244,0.244,322.892,208.551,215.997,0.001,1.745,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,27,,,0,0,,,0.000,0.027,1,2.869,-31.451,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.814,27,1,1,1,0.027,2.869,0.00897,0.256,0.256,322.869,208.549,216.009,0.001,1.813,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,28,,,0,0,,,0.000,0.027,1,2.889,-31.435,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.882,28,1,1,1,0.027,2.889,0.00903,0.251,0.251,322.889,208.565,215.997,0.001,1.881,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,29,,,0,0,,,0.000,0.026,1,2.857,-31.474,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,1.950,29,1,1,1,0.026,2.857,0.00893,0.261,0.261,322.857,208.526,215.996,0.001,1.949,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,30,,,0,0,,,0.000,0.026,1,2.847,-31.490,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.014,30,1,1,1,0.026,2.847,0.00890,0.259,0.259,322.847,208.510,215.961,0.001,2.013,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,31,,,0,0,,,0.000,0.027,1,2.869,-31.446,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.082,31,1,1,1,0.027,2.869,0.00897,0.257,0.257,322.869,208.554,216.019,0.001,2.081,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,32,,,0,0,,,0.000,0.027,1,2.874,-31.477,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.150,32,1,1,1,0.027,2.874,0.00898,0.251,0.251,322.874,208.523,215.995,0.001,2.149,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,33,,,0,0,,,0.000,0.026,1,2.855,-31.429,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.218,33,1,1,1,0.026,2.855,0.00892,0.261,0.261,322.855,208.571,216.009,0.001,2.217,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,34,,,0,0,,,0.000,0.027,1,2.880,-31.443,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.286,34,1,1,1,0.027,2.880,0.00900,0.251,0.251,322.880,208.557,216.008,0.001,2.285,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,35,,,0,0,,,0.000,0.027,1,2.882,-31.438,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.350,35,1,1,1,0.027,2.882,0.00901,0.251,0.251,322.882,208.562,216.023,0.001,2.349,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,36,,,0,0,,,0.000,0.027,1,2.883,-31.449,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.418,36,1,1,1,0.027,2.883,0.00901,0.247,0.247,322.883,208.551,215.985,0.001,2.417,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,37,,,0,0,,,0.000,0.027,1,2.863,-31.479,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.486,37,1,1,1,0.027,2.863,0.00895,0.258,0.258,322.863,208.521,215.964,0.001,2.485,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,38,,,0,0,,,0.000,0.026,1,2.858,-31.456,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.554,38,1,1,1,0.026,2.858,0.00893,0.263,0.263,322.858,208.544,215.999,0.001,2.553,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,39,,,0,0,,,0.000,0.027,1,2.867,-31.493,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.618,39,1,1,1,0.027,2.867,0.00896,0.253,0.253,322.867,208.507,215.982,0.001,2.617,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,40,,,0,0,,,0.000,0.027,1,2.867,-31.456,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.686,40,1,1,1,0.027,2.867,0.00896,0.254,0.254,322.867,208.544,216.003,0.001,2.685,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,41,,,0,0,,,0.000,0.026,1,2.856,-31.485,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.754,41,1,1,1,0.026,2.856,0.00892,0.251,0.251,322.856,208.515,216.003,0.001,2.753,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,42,,,0,0,,,0.000,0.027,1,2.888,-31.465,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.822,42,1,1,1,0.027,2.888,0.00903,0.251,0.251,322.888,208.535,215.998,0.001,2.821,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,43,,,0,0,,,0.000,0.026,1,2.849,-31.580,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.890,43,1,1,1,0.026,2.849,0.00890,0.253,0.253,322.849,208.420,215.923,0.001,2.889,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,44,,,0,0,,,0.000,0.027,1,2.888,-31.495,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,2.954,44,1,1,1,0.027,2.888,0.00902,0.245,0.245,322.888,208.505,215.979,0.001,2.953,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,45,,,0,0,,,0.000,0.027,1,2.881,-31.489,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.022,45,1,1,1,0.027,2.881,0.00900,0.246,0.246,322.881,208.511,216.008,0.001,3.021,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,46,,,0,0,,,0.000,0.027,1,2.894,-31.466,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.090,46,1,1,1,0.027,2.894,0.00904,0.242,0.242,322.894,208.534,216.026,0.001,3.089,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,47,,,0,0,,,0.000,0.027,1,2.894,-31.491,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.159,47,1,1,1,0.027,2.894,0.00904,0.244,0.244,322.894,208.509,216.026,0.001,3.158,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,48,,,0,0,,,0.000,0.027,1,2.881,-31.516,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.222,48,1,1,1,0.027,2.881,0.00900,0.245,0.245,322.881,208.484,215.984,0.001,3.221,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,49,,,0,0,,,0.000,0.027,1,2.886,-31.508,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.258,49,1,1,1,0.027,2.886,0.00902,0.246,0.246,322.886,208.492,216.002,0.001,3.257,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,50,,,0,0,,,0.000,0.027,1,2.880,-31.491,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.326,50,1,1,1,0.027,2.880,0.00900,0.241,0.241,322.880,208.509,216.006,0.001,3.325,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,51,,,0,0,,,0.000,0.027,1,2.882,-31.510,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.390,51,1,1,1,0.027,2.882,0.00901,0.249,0.249,322.882,208.490,216.014,0.001,3.389,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,52,,,0,0,,,0.000,0.027,1,2.864,-31.525,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.458,52,1,1,1,0.027,2.864,0.00895,0.245,0.245,322.864,208.475,216.026,0.001,3.457,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,53,,,0,0,,,0.000,0.027,1,2.867,-31.554,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.526,53,1,1,1,0.027,2.867,0.00896,0.240,0.240,322.867,208.446,215.974,0.001,3.525,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,54,,,0,0,,,0.000,0.027,1,2.879,-31.514,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.594,54,1,1,1,0.027,2.879,0.00900,0.247,0.247,322.879,208.486,215.988,0.001,3.593,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,55,,,0,0,,,0.000,0.027,1,2.890,-31.530,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.662,55,1,1,1,0.027,2.890,0.00903,0.239,0.239,322.890,208.470,215.977,0.001,3.661,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,56,,,0,0,,,0.000,0.027,1,2.899,-31.508,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.726,56,1,1,1,0.027,2.899,0.00906,0.239,0.239,322.899,208.492,215.983,0.001,3.725,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,57,,,0,0,,,0.000,0.027,1,2.892,-31.517,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.795,57,1,1,1,0.027,2.892,0.00904,0.240,0.240,322.892,208.483,215.996,0.001,3.794,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,58,,,0,0,,,0.000,0.027,1,2.879,-31.495,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.863,58,1,1,1,0.027,2.879,0.00900,0.245,0.245,322.879,208.505,216.017,0.001,3.862,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,59,,,0,0,,,0.000,0.027,1,2.882,-31.493,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.931,59,1,1,1,0.027,2.882,0.00901,0.241,0.241,322.882,208.507,216.007,0.001,3.930,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,60,,,0,0,,,0.000,0.027,1,2.876,-31.504,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,3.998,60,1,1,1,0.027,2.876,0.00899,0.239,0.239,322.876,208.496,216.020,0.001,3.997,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,61,,,0,0,,,0.000,0.027,1,2.890,-31.507,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.062,61,1,1,1,0.027,2.890,0.00903,0.242,0.242,322.890,208.493,215.988,0.001,4.061,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,62,,,0,0,,,0.000,0.027,1,2.868,-31.525,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.130,62,1,1,1,0.027,2.868,0.00896,0.239,0.239,322.868,208.475,215.999,0.001,4.129,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,63,,,0,0,,,0.000,0.027,1,2.881,-31.509,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.198,63,1,1,1,0.027,2.881,0.00900,0.241,0.241,322.881,208.491,216.019,0.001,4.197,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,64,,,0,0,,,0.000,0.027,1,2.895,-31.519,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.266,64,1,1,1,0.027,2.895,0.00905,0.238,0.238,322.895,208.481,216.008,0.001,4.265,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,65,,,0,0,,,0.000,0.027,1,2.893,-31.512,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.330,65,1,1,1,0.027,2.893,0.00904,0.238,0.238,322.893,208.488,216.011,0.001,4.329,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,66,,,0,0,,,0.000,0.027,1,2.895,-31.509,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.398,66,1,1,1,0.027,2.895,0.00905,0.238,0.238,322.895,208.491,216.014,0.001,4.398,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,67,,,0,0,,,0.000,0.027,1,2.879,-31.476,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.467,67,1,1,1,0.027,2.879,0.00900,0.252,0.252,322.879,208.524,216.013,0.001,4.466,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,68,,,0,0,,,0.000,0.027,1,2.873,-31.538,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.534,68,1,1,1,0.027,2.873,0.00898,0.247,0.247,322.873,208.462,215.974,0.001,4.533,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,69,,,0,0,,,0.000,0.027,1,2.878,-31.519,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.602,69,1,1,1,0.027,2.878,0.00900,0.241,0.241,322.878,208.481,215.982,0.001,4.602,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,70,,,0,0,,,0.000,0.027,1,2.895,-31.492,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.666,70,1,1,1,0.027,2.895,0.00905,0.242,0.242,322.895,208.508,216.001,0.001,4.665,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,71,,,0,0,,,0.000,0.026,1,2.849,-31.546,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.734,71,1,1,1,0.026,2.849,0.00890,0.246,0.246,322.849,208.454,215.982,0.001,4.733,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,72,,,0,0,,,0.000,0.027,1,2.888,-31.494,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.802,72,1,1,1,0.027,2.888,0.00903,0.249,0.249,322.888,208.506,216.009,0.001,4.801,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,73,,,0,0,,,0.000,0.027,1,2.885,-31.490,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.870,73,1,1,1,0.027,2.885,0.00901,0.242,0.242,322.885,208.510,215.987,0.001,4.869,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,74,,,0,0,,,0.000,0.027,1,2.883,-31.498,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.934,74,1,1,1,0.027,2.883,0.00901,0.240,0.240,322.883,208.502,215.990,0.001,4.933,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,75,,,0,0,,,0.000,0.027,1,2.900,-31.500,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,4.970,75,1,1,1,0.027,2.900,0.00906,0.237,0.237,322.900,208.500,216.000,0.001,4.969,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,76,,,0,0,,,0.000,0.027,1,2.896,-31.463,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,5.038,76,1,1,1,0.027,2.896,0.00905,0.245,0.245,322.896,208.537,216.008,0.001,5.037,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,77,,,0,0,,,0.000,0.027,1,2.880,-31.492,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,5.102,77,1,1,1,0.027,2.880,0.00900,0.243,0.243,322.880,208.508,216.010,0.001,5.101,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,78,,,0,0,,,0.000,0.027,1,2.895,-31.491,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,5.175,78,1,1,1,0.027,2.895,0.00905,0.244,0.244,322.895,208.509,215.979,0.001,5.174,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,79,,,0,0,,,0.000,0.027,1,2.873,-31.491,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,5.241,79,1,1,1,0.027,2.873,0.00898,0.253,0.253,322.873,208.509,215.993,0.001,5.240,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,80,,,0,0,,,0.000,0.027,1,2.879,-31.480,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,5.307,80,1,1,1,0.027,2.879,0.00900,0.250,0.250,322.879,208.520,215.999,0.001,5.306,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,81,,,0,0,,,0.000,0.027,1,2.885,-31.504,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,5.375,81,1,1,1,0.027,2.885,0.00901,0.243,0.243,322.885,208.496,215.993,0.001,5.374,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,82,,,0,0,,,0.000,0.027,1,2.883,-31.520,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,5.439,82,1,1,1,0.027,2.883,0.00901,0.244,0.244,322.883,208.480,215.977,0.001,5.438,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,83,,,0,0,,,0.000,0.027,1,2.864,-31.520,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,5.507,83,1,1,1,0.027,2.864,0.00895,0.245,0.245,322.864,208.480,216.019,0.001,5.506,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,0,1,84,,,0,0,,,0.000,0.027,1,2.878,-31.489,-1.000,-0.020,0.000,,,0,15.000,25.000,1.000,8.000,,0,,5.575,84,1,1,1,0.027,2.878,0.00900,0.245,0.245,322.878,208.511,216.022,0.001,5.574,STOPPED,,EVT:READY,,,,,,EVT:READY
