route_state,stable_tag_id,stable_count,route_action,handled_turn_tags,tag_corr_active,tag_corr_sent,tag_corr_raw_deg,tag_corr_cmd_deg,camera_x_offset_cm,agv_center_deviation_cm,tag_in_gate,tag_gate_dx_px,tag_gate_dy_px,tag_k_lat_deg_per_cm,tag_k_px_deg_per_px,tag_k_yaw,pending_turn_tag_id,pending_turn_command,time_s,frame_index,tag_detected,tag_count,tag_id,lateral_offset_cm,lateral_offset_px,lateral_offset_norm,yaw_error_deg,raw_yaw_image_deg,center_x_px,center_y_px,tag_width_px,mega_time_s,mega_age_s,motion_state,last_command,mega_event,mega_heading_error_deg,mega_control_error_deg,mega_correction_rpm,mega_left_rpm,mega_right_rpm,mega_last_line
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.327,46.585,-1.000,0.020,0.000,,,8.800,133,1,1,3,-0.022,-2.327,-0.00727,0.823,0.823,317.673,286.585,208.826,0.001,8.799,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.327,46.590,-1.000,0.020,0.000,,,8.864,134,1,1,3,-0.022,-2.327,-0.00727,0.823,0.823,317.673,286.590,208.859,0.001,8.863,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.022,1,-2.323,46.580,-1.000,0.020,0.000,,,8.932,135,1,1,3,-0.022,-2.323,-0.00726,0.829,0.829,317.677,286.580,208.846,0.001,8.931,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.323,46.594,-1.000,0.020,0.000,,,9.068,137,1,1,3,-0.022,-2.323,-0.00726,0.821,0.821,317.677,286.594,208.821,0.001,9.067,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.335,46.592,-1.000,0.020,0.000,,,9.168,139,1,1,3,-0.022,-2.335,-0.00730,0.823,0.823,317.665,286.592,208.816,0.001,9.167,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.336,46.602,-1.000,0.020,0.000,,,9.236,140,1,1,3,-0.022,-2.336,-0.00730,0.822,0.822,317.664,286.602,208.829,0.001,9.235,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.022,1,-2.306,46.589,-1.000,0.020,0.000,,,9.300,141,1,1,3,-0.022,-2.306,-0.00721,0.819,0.819,317.694,286.589,208.843,0.001,9.299,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,4,,,0,0,,,0.000,-0.022,1,-2.315,46.604,-1.000,0.020,0.000,,,9.368,142,1,1,3,-0.022,-2.315,-0.00723,0.819,0.819,317.685,286.604,208.846,0.001,9.367,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.311,46.607,-1.000,0.020,0.000,,,9.636,146,1,1,3,-0.022,-2.311,-0.00722,0.821,0.821,317.689,286.607,208.858,0.001,9.635,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.314,46.643,-1.000,0.020,0.000,,,9.772,148,1,1,3,-0.022,-2.314,-0.00723,0.827,0.827,317.686,286.643,208.854,0.001,9.771,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.320,46.582,-1.000,0.020,0.000,,,9.840,149,1,1,3,-0.022,-2.320,-0.00725,0.826,0.826,317.680,286.582,208.883,0.001,9.839,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.022,1,-2.320,46.603,-1.000,0.020,0.000,,,9.908,150,1,1,3,-0.022,-2.320,-0.00725,0.827,0.827,317.680,286.603,208.857,0.001,9.907,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,4,,,0,0,,,0.000,-0.022,1,-2.327,46.592,-1.000,0.020,0.000,,,9.972,151,1,1,3,-0.022,-2.327,-0.00727,0.829,0.829,317.673,286.592,208.866,0.001,9.971,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.318,46.615,-1.000,0.020,0.000,,,10.108,153,1,1,3,-0.022,-2.318,-0.00724,0.824,0.824,317.682,286.615,208.855,0.001,10.107,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.314,46.609,-1.000,0.020,0.000,,,10.308,156,1,1,3,-0.022,-2.314,-0.00723,0.828,0.828,317.686,286.609,208.888,0.001,10.307,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.297,46.602,-1.000,0.020,0.000,,,10.576,160,1,1,3,-0.022,-2.297,-0.00718,0.813,0.813,317.703,286.602,208.857,0.001,10.575,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.303,46.582,-1.000,0.020,0.000,,,10.644,161,1,1,3,-0.022,-2.303,-0.00720,0.821,0.821,317.697,286.582,208.879,0.001,10.643,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.302,46.605,-1.000,0.020,0.000,,,10.780,163,1,1,3,-0.022,-2.302,-0.00719,0.821,0.821,317.698,286.605,208.892,0.001,10.779,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.315,46.603,-1.000,0.020,0.000,,,10.844,164,1,1,3,-0.022,-2.315,-0.00724,0.830,0.830,317.685,286.603,208.868,0.001,10.843,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.022,1,-2.298,46.623,-1.000,0.020,0.000,,,10.880,165,1,1,3,-0.022,-2.298,-0.00718,0.819,0.819,317.702,286.623,208.875,0.001,10.879,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.314,46.621,-1.000,0.020,0.000,,,11.080,168,1,1,3,-0.022,-2.314,-0.00723,0.824,0.824,317.686,286.621,208.872,0.001,11.079,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.305,46.596,-1.000,0.020,0.000,,,11.216,170,1,1,3,-0.022,-2.305,-0.00720,0.827,0.827,317.695,286.596,208.852,0.001,11.215,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.294,46.625,-1.000,0.020,0.000,,,11.416,173,1,1,3,-0.022,-2.294,-0.00717,0.819,0.819,317.706,286.625,208.854,0.001,11.415,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.336,46.603,-1.000,0.020,0.000,,,11.620,176,1,1,3,-0.022,-2.336,-0.00730,0.839,0.839,317.664,286.603,208.874,0.001,11.619,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.304,46.606,-1.000,0.020,0.000,,,11.684,177,1,1,3,-0.022,-2.304,-0.00720,0.822,0.822,317.696,286.606,208.869,0.001,11.683,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.327,46.612,-1.000,0.020,0.000,,,12.088,183,1,1,3,-0.022,-2.327,-0.00727,0.838,0.838,317.673,286.612,208.885,0.001,12.087,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.340,46.606,-1.000,0.020,0.000,,,12.356,187,1,1,3,-0.022,-2.340,-0.00731,0.835,0.835,317.660,286.606,208.868,0.001,12.355,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.339,46.605,-1.000,0.020,0.000,,,12.492,189,1,1,3,-0.022,-2.339,-0.00731,0.841,0.841,317.661,286.605,208.872,0.001,12.491,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.311,46.615,-1.000,0.020,0.000,,,12.592,191,1,1,3,-0.022,-2.311,-0.00722,0.825,0.825,317.689,286.615,208.872,0.001,12.591,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.309,46.601,-1.000,0.020,0.000,,,12.724,193,1,1,3,-0.022,-2.309,-0.00722,0.825,0.825,317.691,286.601,208.860,0.001,12.723,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.331,46.608,-1.000,0.020,0.000,,,12.792,194,1,1,3,-0.022,-2.331,-0.00728,0.839,0.839,317.669,286.608,208.879,0.001,12.791,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.312,46.587,-1.000,0.020,0.000,,,12.928,196,1,1,3,-0.022,-2.312,-0.00722,0.829,0.829,317.688,286.587,208.863,0.001,12.927,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.311,46.585,-1.000,0.020,0.000,,,12.996,197,1,1,3,-0.022,-2.311,-0.00722,0.826,0.826,317.689,286.585,208.878,0.001,12.995,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.308,46.600,-1.000,0.020,0.000,,,13.128,199,1,1,3,-0.022,-2.308,-0.00721,0.823,0.823,317.692,286.600,208.858,0.001,13.127,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.306,46.599,-1.000,0.020,0.000,,,13.332,202,1,1,3,-0.022,-2.306,-0.00721,0.823,0.823,317.694,286.599,208.851,0.001,13.331,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.311,46.604,-1.000,0.020,0.000,,,13.532,205,1,1,3,-0.022,-2.311,-0.00722,0.824,0.824,317.689,286.604,208.854,0.001,13.531,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.304,46.614,-1.000,0.020,0.000,,,13.600,206,1,1,3,-0.022,-2.304,-0.00720,0.822,0.822,317.696,286.614,208.859,0.001,13.599,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.022,1,-2.299,46.591,-1.000,0.020,0.000,,,13.664,207,1,1,3,-0.022,-2.299,-0.00718,0.826,0.826,317.701,286.591,208.877,0.001,13.663,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,4,,,0,0,,,0.000,-0.022,1,-2.326,46.616,-1.000,0.020,0.000,,,13.732,208,1,1,3,-0.022,-2.326,-0.00727,0.837,0.837,317.674,286.616,208.890,0.001,13.731,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.300,46.589,-1.000,0.020,0.000,,,13.936,211,1,1,3,-0.022,-2.300,-0.00719,0.824,0.824,317.700,286.589,208.859,0.001,13.935,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.316,46.618,-1.000,0.020,0.000,,,14.000,212,1,1,3,-0.022,-2.316,-0.00724,0.833,0.833,317.684,286.618,208.893,0.001,13.999,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.022,1,-2.312,46.619,-1.000,0.020,0.000,,,14.068,213,1,1,3,-0.022,-2.312,-0.00722,0.831,0.831,317.688,286.619,208.856,0.001,14.067,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,4,,,0,0,,,0.000,-0.022,1,-2.324,46.611,-1.000,0.020,0.000,,,14.136,214,1,1,3,-0.022,-2.324,-0.00726,0.831,0.831,317.676,286.611,208.873,0.001,14.135,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,5,,,0,0,,,0.000,-0.022,1,-2.317,46.619,-1.000,0.020,0.000,,,14.204,215,1,1,3,-0.022,-2.317,-0.00724,0.826,0.826,317.683,286.619,208.863,0.001,14.203,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.301,46.615,-1.000,0.020,0.000,,,14.772,224,1,1,3,-0.022,-2.301,-0.00719,0.827,0.827,317.699,286.615,208.878,0.001,14.771,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.334,46.586,-1.000,0.020,0.000,,,15.044,228,1,1,3,-0.022,-2.334,-0.00729,0.836,0.836,317.666,286.586,208.873,0.001,15.043,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.327,46.605,-1.000,0.020,0.000,,,15.108,229,1,1,3,-0.022,-2.327,-0.00727,0.834,0.834,317.673,286.605,208.863,0.001,15.107,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.022,1,-2.320,46.604,-1.000,0.020,0.000,,,15.176,230,1,1,3,-0.022,-2.320,-0.00725,0.822,0.822,317.680,286.604,208.858,0.001,15.175,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,4,,,0,0,,,0.000,-0.022,1,-2.311,46.607,-1.000,0.020,0.000,,,15.244,231,1,1,3,-0.022,-2.311,-0.00722,0.819,0.819,317.689,286.607,208.854,0.001,15.243,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,5,,,0,0,,,0.000,-0.022,1,-2.298,46.600,-1.000,0.020,0.000,,,15.312,232,1,1,3,-0.022,-2.298,-0.00718,0.822,0.822,317.702,286.600,208.906,0.001,15.311,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,6,,,0,0,,,0.000,-0.022,1,-2.314,46.598,-1.000,0.020,0.000,,,15.376,233,1,1,3,-0.022,-2.314,-0.00723,0.828,0.828,317.686,286.598,208.897,0.001,15.375,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.339,46.608,-1.000,0.020,0.000,,,15.648,237,1,1,3,-0.022,-2.339,-0.00731,0.835,0.835,317.661,286.608,208.860,0.001,15.647,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.314,46.611,-1.000,0.020,0.000,,,15.712,238,1,1,3,-0.022,-2.314,-0.00723,0.829,0.829,317.686,286.611,208.875,0.001,15.711,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.293,46.594,-1.000,0.020,0.000,,,15.848,240,1,1,3,-0.022,-2.293,-0.00717,0.819,0.819,317.707,286.594,208.883,0.001,15.847,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.317,46.600,-1.000,0.020,0.000,,,16.148,245,1,1,3,-0.022,-2.317,-0.00724,0.823,0.823,317.683,286.600,208.853,0.001,16.147,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.310,46.593,-1.000,0.020,0.000,,,16.216,246,1,1,3,-0.022,-2.310,-0.00722,0.825,0.825,317.690,286.593,208.867,0.001,16.215,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.022,1,-2.320,46.603,-1.000,0.020,0.000,,,16.284,247,1,1,3,-0.022,-2.320,-0.00725,0.825,0.825,317.680,286.603,208.868,0.001,16.283,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.332,46.600,-1.000,0.020,0.000,,,16.420,249,1,1,3,-0.022,-2.332,-0.00729,0.832,0.832,317.668,286.600,208.890,0.001,16.419,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.319,46.591,-1.000,0.020,0.000,,,16.484,250,1,1,3,-0.022,-2.319,-0.00725,0.823,0.823,317.681,286.591,208.887,0.001,16.483,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.324,46.600,-1.000,0.020,0.000,,,16.688,253,1,1,3,-0.022,-2.324,-0.00726,0.830,0.830,317.676,286.600,208.871,0.001,16.687,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.295,46.605,-1.000,0.020,0.000,,,16.820,255,1,1,3,-0.022,-2.295,-0.00717,0.820,0.820,317.705,286.605,208.889,0.001,16.819,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.329,46.602,-1.000,0.020,0.000,,,17.024,258,1,1,3,-0.022,-2.329,-0.00728,0.833,0.833,317.671,286.602,208.895,0.001,17.023,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.333,46.619,-1.000,0.020,0.000,,,17.088,259,1,1,3,-0.022,-2.333,-0.00729,0.833,0.833,317.667,286.619,208.859,0.001,17.087,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.315,46.607,-1.000,0.020,0.000,,,17.224,261,1,1,3,-0.022,-2.315,-0.00723,0.819,0.819,317.685,286.607,208.857,0.001,17.223,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.317,46.609,-1.000,0.020,0.000,,,17.424,264,1,1,3,-0.022,-2.317,-0.00724,0.825,0.825,317.683,286.609,208.874,0.001,17.423,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.307,46.598,-1.000,0.020,0.000,,,17.628,267,1,1,3,-0.022,-2.307,-0.00721,0.825,0.825,317.693,286.598,208.888,0.001,17.627,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.334,46.614,-1.000,0.020,0.000,,,17.728,269,1,1,3,-0.022,-2.334,-0.00729,0.837,0.837,317.666,286.614,208.877,0.001,17.727,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.311,46.621,-1.000,0.020,0.000,,,17.860,271,1,1,3,-0.022,-2.311,-0.00722,0.825,0.825,317.689,286.621,208.877,0.001,17.859,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.327,46.599,-1.000,0.020,0.000,,,17.928,272,1,1,3,-0.022,-2.327,-0.00727,0.824,0.824,317.673,286.599,208.863,0.001,17.927,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.022,1,-2.322,46.596,-1.000,0.020,0.000,,,17.996,273,1,1,3,-0.022,-2.322,-0.00726,0.830,0.830,317.678,286.596,208.871,0.001,17.995,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.314,46.595,-1.000,0.020,0.000,,,18.196,276,1,1,3,-0.022,-2.314,-0.00723,0.830,0.830,317.686,286.595,208.892,0.001,18.195,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.281,46.590,-1.000,0.020,0.000,,,18.264,277,1,1,3,-0.022,-2.281,-0.00713,0.814,0.814,317.719,286.590,208.914,0.001,18.263,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.324,46.613,-1.000,0.020,0.000,,,18.464,280,1,1,3,-0.022,-2.324,-0.00726,0.836,0.836,317.676,286.613,208.879,0.001,18.463,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.294,46.599,-1.000,0.020,0.000,,,18.632,283,1,1,3,-0.022,-2.294,-0.00717,0.824,0.824,317.706,286.599,208.893,0.001,18.631,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.348,46.611,-1.000,0.020,0.000,,,18.700,284,1,1,3,-0.022,-2.348,-0.00734,0.841,0.841,317.652,286.611,208.879,0.001,18.699,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.314,46.619,-1.000,0.020,0.000,,,18.904,287,1,1,3,-0.022,-2.314,-0.00723,0.829,0.829,317.686,286.619,208.882,0.001,18.903,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.320,46.600,-1.000,0.020,0.000,,,19.036,289,1,1,3,-0.022,-2.320,-0.00725,0.826,0.826,317.680,286.600,208.876,0.001,19.035,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.307,46.601,-1.000,0.020,0.000,,,19.104,290,1,1,3,-0.022,-2.307,-0.00721,0.825,0.825,317.693,286.601,208.889,0.001,19.103,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.022,1,-2.289,46.606,-1.000,0.020,0.000,,,19.172,291,1,1,3,-0.022,-2.289,-0.00715,0.820,0.820,317.711,286.606,208.922,0.001,19.171,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.022,1,-2.308,46.614,-1.000,0.020,0.000,,,19.372,294,1,1,3,-0.022,-2.308,-0.00721,0.828,0.828,317.692,286.614,208.908,0.001,19.371,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.022,1,-2.317,46.616,-1.000,0.020,0.000,,,19.440,295,1,1,3,-0.022,-2.317,-0.00724,0.835,0.835,317.683,286.616,208.904,0.001,19.439,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.022,1,-2.315,46.597,-1.000,0.020,0.000,,,19.508,296,1,1,3,-0.022,-2.315,-0.00723,0.825,0.825,317.685,286.597,208.881,0.001,19.507,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,4,,,0,0,,,0.000,-0.022,1,-2.285,46.592,-1.000,0.020,0.000,,,19.572,297,1,1,3,-0.022,-2.285,-0.00714,0.820,0.820,317.715,286.592,208.886,0.001,19.571,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,5,,,0,0,,,0.000,-0.022,1,-2.319,46.607,-1.000,0.020,0.000,,,19.640,298,1,1,3,-0.022,-2.319,-0.00725,0.838,0.838,317.681,286.607,208.878,0.001,19.639,STOPPED,,EVT:READY,,,,,,EVT:READY
MOVING,,0,manual_start_forward,,0,0,,,0.000,-0.022,1,-2.318,46.594,-1.000,0.020,0.000,,,19.777,300,1,1,3,-0.022,-2.318,-0.00724,0.833,0.833,317.682,286.594,208.888,0.001,19.776,STOPPED,,EVT:READY,,,,,,EVT:READY
PRE_TURN_FORWARD,3,1,tag_3_pre_turn_forward,3,0,0,,,0.000,-0.054,1,-5.643,110.213,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,20.112,305,1,1,3,-0.054,-5.643,-0.01763,1.327,1.327,314.357,350.213,210.794,20.002,0.110,MOVING,FWD_CM:300.000,ACK:FWD_CM,-0.040,0.000,0.000,5.610,5.610,"TEL:H=-0.04,E=0.00,C=0.00,L=5.61,R=5.61,S=121,TS=81618,T=0.00,TA=0,TGT=0.00,MODE=FWD"
TURNING,,0,pre_turn_done_turn_r_deg:90.000,3,0,0,,,0.000,,0,,,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,20.680,314,0,0,,,,,,,,,,20.648,0.032,STOPPED,FWD_CM:2.000,EVT:MOVE_DONE,-0.130,0.000,0.000,10.020,10.020,EVT:MOVE_DONE
TURNING,3,1,,3,0,0,,,0.000,1.106,1,115.839,110.544,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,23.269,353,1,1,3,1.106,115.839,0.36200,-51.798,-51.798,435.839,350.544,209.549,23.115,0.153,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-48.520,-41.690,0.000,12.000,12.000,"TEL:H=-48.52,E=-41.69,C=0.00,L=12.00,R=12.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,1,,3,0,0,,,0.000,1.032,1,109.209,77.284,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,23.469,356,1,1,3,1.032,109.209,0.34128,-56.250,-56.250,429.209,317.284,211.549,23.316,0.152,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-52.800,-37.410,0.000,12.000,12.000,"TEL:H=-52.80,E=-37.41,C=0.00,L=12.00,R=12.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,2,,3,0,0,,,0.000,1.028,1,108.757,69.190,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,23.536,357,1,1,3,1.028,108.757,0.33987,-57.650,-57.650,428.757,309.190,211.562,23.518,0.018,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-57.070,-33.140,0.000,12.000,12.000,"TEL:H=-57.07,E=-33.14,C=0.00,L=12.00,R=12.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,1,,3,0,0,,,0.000,1.020,1,107.603,55.991,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,23.637,359,1,1,3,1.020,107.603,0.33626,-59.845,-59.845,427.603,295.991,211.010,23.518,0.118,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-57.070,-33.140,0.000,12.000,12.000,"TEL:H=-57.07,E=-33.14,C=0.00,L=12.00,R=12.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,1,,3,0,0,,,0.000,0.983,1,103.188,30.944,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,23.837,362,1,1,3,0.983,103.188,0.32246,-64.192,-64.192,423.188,270.944,209.864,23.720,0.116,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-61.360,-28.850,0.000,12.000,12.000,"TEL:H=-61.36,E=-28.85,C=0.00,L=12.00,R=12.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,1,,3,0,0,,,0.000,0.929,1,97.219,6.571,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,24.173,367,1,1,3,0.929,97.219,0.30381,-68.599,-68.599,417.219,246.571,209.203,24.124,0.049,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-67.730,-22.330,0.000,6.000,6.000,"TEL:H=-67.73,E=-22.33,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
TURNING,3,2,,3,0,0,,,0.000,0.906,1,95.299,2.339,-1.000,0.020,0.000,3,TURN_R_DEG:90.000,24.241,368,1,1,3,0.906,95.299,0.29781,-69.588,-69.588,415.299,242.339,210.314,24.124,0.117,TURNING,TURN_R_DEG:90.000,ACK:TURN_R_DEG,-67.730,-22.330,0.000,6.000,6.000,"TEL:H=-67.73,E=-22.33,C=0.00,L=6.00,R=6.00,S=0,TS=0,T=0.00,TA=0,TGT=-90.00,MODE=TURN_R"
