route_state,stable_tag_id,stable_count,route_action,handled_turn_tags,tag_corr_active,tag_corr_sent,tag_corr_raw_deg,tag_corr_cmd_deg,camera_x_offset_cm,agv_center_deviation_cm,tag_in_gate,tag_gate_dx_px,tag_gate_dy_px,tag_k_lat_deg_per_cm,tag_k_px_deg_per_px,tag_k_yaw,pending_turn_tag_id,pending_turn_command,time_s,frame_index,tag_detected,tag_count,tag_id,lateral_offset_cm,lateral_offset_px,lateral_offset_norm,yaw_error_deg,raw_yaw_image_deg,center_x_px,center_y_px,tag_width_px,mega_time_s,mega_age_s,motion_state,last_command,mega_event,mega_heading_error_deg,mega_control_error_deg,mega_correction_rpm,mega_left_rpm,mega_right_rpm,mega_last_line
IDLE,3,1,,,0,0,,,0.000,-0.081,1,-8.496,77.715,-1.000,0.020,0.250,,,9.237,140,1,1,3,-0.081,-8.496,-0.02655,-0.163,-0.163,311.504,317.715,209.345,0.002,9.235,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.081,1,-8.448,76.598,-1.000,0.020,0.250,,,9.301,141,1,1,3,-0.081,-8.448,-0.02640,-0.200,-0.200,311.552,316.598,209.258,0.002,9.299,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.082,1,-8.616,77.014,-1.000,0.020,0.250,,,9.369,142,1,1,3,-0.082,-8.616,-0.02692,-0.222,-0.222,311.384,317.014,209.308,0.002,9.367,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.093,1,-9.747,75.610,-1.000,0.020,0.250,,,9.573,145,1,1,3,-0.093,-9.747,-0.03046,-0.094,-0.094,310.253,315.610,209.174,0.002,9.571,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.104,1,-10.840,73.535,-1.000,0.020,0.250,,,9.705,147,1,1,3,-0.104,-10.840,-0.03387,-0.102,-0.102,309.160,313.535,209.079,0.002,9.703,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.109,1,-11.373,72.594,-1.000,0.020,0.250,,,9.773,148,1,1,3,-0.109,-11.373,-0.03554,-0.121,-0.121,308.627,312.594,209.058,0.002,9.771,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.134,1,-14.049,73.681,-1.000,0.020,0.250,,,9.909,150,1,1,3,-0.134,-14.049,-0.04390,-0.101,-0.101,305.951,313.681,208.953,0.002,9.907,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.181,1,-18.864,72.679,-1.000,0.020,0.250,,,9.973,151,1,1,3,-0.181,-18.864,-0.05895,-0.211,-0.211,301.136,312.679,208.387,0.002,9.971,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.674,1,-69.585,76.964,-1.000,0.020,0.250,,,10.177,154,1,1,3,-0.674,-69.585,-0.21745,-0.541,-0.541,250.415,316.964,206.465,0.002,10.175,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.725,1,-74.911,77.278,-1.000,0.020,0.250,,,10.309,156,1,1,3,-0.725,-74.911,-0.23410,-0.547,-0.547,245.089,317.278,206.516,0.002,10.307,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.799,1,-82.327,65.733,-1.000,0.020,0.250,,,10.645,161,1,1,3,-0.799,-82.327,-0.25727,-0.390,-0.390,237.673,305.733,205.971,0.002,10.644,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.795,1,-81.804,62.974,-1.000,0.020,0.250,,,10.713,162,1,1,3,-0.795,-81.804,-0.25564,-0.580,-0.580,238.196,302.974,205.888,0.002,10.712,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.769,1,-78.999,40.527,-1.000,0.020,0.250,,,10.949,166,1,1,3,-0.769,-78.999,-0.24687,-1.006,-1.006,241.001,280.527,205.551,0.002,10.947,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.765,1,-78.580,35.239,-1.000,0.020,0.250,,,11.013,167,1,1,3,-0.765,-78.580,-0.24556,-1.241,-1.241,241.420,275.239,205.453,0.002,11.011,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.763,1,-78.344,31.037,-1.000,0.020,0.250,,,11.081,168,1,1,3,-0.763,-78.344,-0.24482,-1.258,-1.258,241.656,271.037,205.328,0.002,11.079,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.762,1,-78.043,9.857,-1.000,0.020,0.250,,,11.553,175,1,1,3,-0.762,-78.043,-0.24389,-1.526,-1.526,241.957,249.857,204.963,0.002,11.551,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.763,1,-78.148,8.580,-1.000,0.020,0.250,,,11.753,178,1,1,3,-0.763,-78.148,-0.24421,-1.474,-1.474,241.852,248.580,204.844,0.002,11.751,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.761,1,-77.923,8.381,-1.000,0.020,0.250,,,11.821,179,1,1,3,-0.761,-77.923,-0.24351,-1.403,-1.403,242.077,248.381,204.868,0.002,11.819,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.759,1,-77.766,6.869,-1.000,0.020,0.250,,,11.889,180,1,1,3,-0.759,-77.766,-0.24302,-1.398,-1.398,242.234,246.869,204.883,0.002,11.887,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,4,,,0,0,,,0.000,-0.758,1,-77.665,4.594,-1.000,0.020,0.250,,,11.953,181,1,1,3,-0.758,-77.665,-0.24270,-1.413,-1.413,242.335,244.594,204.796,0.002,11.951,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,5,,,0,0,,,0.000,-0.758,1,-77.605,3.265,-1.000,0.020,0.250,,,12.021,182,1,1,3,-0.758,-77.605,-0.24252,-1.436,-1.436,242.395,243.265,204.764,0.002,12.019,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,6,,,0,0,,,0.000,-0.759,1,-77.660,-1.587,-1.000,0.020,0.250,,,12.091,183,1,1,3,-0.759,-77.660,-0.24269,-1.063,-1.063,242.340,238.413,204.630,0.002,12.089,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,7,,,0,0,,,0.000,-0.748,1,-76.451,-13.832,-1.000,0.020,0.250,,,12.157,184,1,1,3,-0.748,-76.451,-0.23891,-0.579,-0.579,243.549,226.168,204.331,0.002,12.155,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.732,1,-74.661,-31.205,-1.000,0.020,0.250,,,12.289,186,1,1,3,-0.732,-74.661,-0.23332,-0.747,-0.747,245.339,208.795,204.076,0.002,12.287,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.730,1,-74.431,-37.472,-1.000,0.020,0.250,,,12.357,187,1,1,3,-0.730,-74.431,-0.23260,-0.724,-0.724,245.569,202.528,203.912,0.002,12.355,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.732,1,-74.735,-38.466,-1.000,0.020,0.250,,,12.425,188,1,1,3,-0.732,-74.735,-0.23355,-0.889,-0.889,245.265,201.534,204.074,0.002,12.423,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,4,,,0,0,,,0.000,-0.733,1,-74.817,-36.822,-1.000,0.020,0.250,,,12.493,189,1,1,3,-0.733,-74.817,-0.23380,-0.892,-0.892,245.183,203.178,204.115,0.002,12.491,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,5,,,0,0,,,0.000,-0.732,1,-74.685,-39.250,-1.000,0.020,0.250,,,12.557,190,1,1,3,-0.732,-74.685,-0.23339,-0.881,-0.881,245.315,200.750,203.955,0.002,12.555,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,6,,,0,0,,,0.000,-0.732,1,-74.557,-41.934,-1.000,0.020,0.250,,,12.593,191,1,1,3,-0.732,-74.557,-0.23299,-0.751,-0.751,245.443,198.066,203.817,0.002,12.591,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,7,,,0,0,,,0.000,-0.722,1,-73.536,-48.580,-1.000,0.020,0.250,,,12.661,192,1,1,3,-0.722,-73.536,-0.22980,-0.626,-0.626,246.464,191.420,203.597,0.002,12.659,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,8,,,0,0,,,0.000,-0.709,1,-72.126,-55.328,-1.000,0.020,0.250,,,12.725,193,1,1,3,-0.709,-72.126,-0.22539,-0.341,-0.341,247.874,184.672,203.469,0.002,12.723,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,9,,,0,0,,,0.000,-0.703,1,-71.493,-54.413,-1.000,0.020,0.250,,,12.793,194,1,1,3,-0.703,-71.493,-0.22342,-0.033,-0.033,248.507,185.587,203.398,0.002,12.791,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,10,,,0,0,,,0.000,-0.705,1,-71.761,-45.240,-1.000,0.020,0.250,,,12.861,195,1,1,3,-0.705,-71.761,-0.22425,0.133,0.133,248.239,194.760,203.637,0.002,12.859,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,11,,,0,0,,,0.000,-0.709,1,-72.217,-34.964,-1.000,0.020,0.250,,,12.929,196,1,1,3,-0.709,-72.217,-0.22568,0.184,0.184,247.783,205.036,203.833,0.002,12.927,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,12,,,0,0,,,0.000,-0.711,1,-72.553,-29.188,-1.000,0.020,0.250,,,12.997,197,1,1,3,-0.711,-72.553,-0.22673,0.315,0.315,247.447,210.812,203.949,0.002,12.995,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,13,,,0,0,,,0.000,-0.712,1,-72.570,-30.173,-1.000,0.020,0.250,,,13.061,198,1,1,3,-0.712,-72.570,-0.22678,0.188,0.188,247.430,209.827,203.937,0.002,13.059,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,14,,,0,0,,,0.000,-0.709,1,-72.296,-32.256,-1.000,0.020,0.250,,,13.129,199,1,1,3,-0.709,-72.296,-0.22593,0.214,0.214,247.704,207.744,203.931,0.002,13.127,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,15,,,0,0,,,0.000,-0.710,1,-72.355,-31.021,-1.000,0.020,0.250,,,13.197,200,1,1,3,-0.710,-72.355,-0.22611,0.264,0.264,247.645,208.979,203.940,0.002,13.195,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.709,1,-72.313,-30.209,-1.000,0.020,0.250,,,13.333,202,1,1,3,-0.709,-72.313,-0.22598,0.270,0.270,247.687,209.791,203.972,0.002,13.331,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.711,1,-72.499,-29.951,-1.000,0.020,0.250,,,13.397,203,1,1,3,-0.711,-72.499,-0.22656,0.236,0.236,247.501,210.049,203.985,0.002,13.395,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.710,1,-72.400,-29.606,-1.000,0.020,0.250,,,13.465,204,1,1,3,-0.710,-72.400,-0.22625,0.248,0.248,247.600,210.394,203.967,0.002,13.463,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,4,,,0,0,,,0.000,-0.711,1,-72.538,-28.815,-1.000,0.020,0.250,,,13.533,205,1,1,3,-0.711,-72.538,-0.22668,0.224,0.224,247.462,211.185,203.984,0.002,13.531,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,5,,,0,0,,,0.000,-0.709,1,-72.334,-28.596,-1.000,0.020,0.250,,,13.601,206,1,1,3,-0.709,-72.334,-0.22604,0.313,0.313,247.666,211.404,204.003,0.002,13.599,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.708,1,-72.211,-31.093,-1.000,0.020,0.250,,,13.801,209,1,1,3,-0.708,-72.211,-0.22566,0.234,0.234,247.789,208.907,203.957,0.002,13.799,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.706,1,-71.990,-32.620,-1.000,0.020,0.250,,,13.869,210,1,1,3,-0.706,-71.990,-0.22497,0.361,0.361,248.010,207.380,203.875,0.002,13.867,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,1,,,0,0,,,0.000,-0.704,1,-71.743,-36.719,-1.000,0.020,0.250,,,14.001,212,1,1,3,-0.704,-71.743,-0.22420,0.385,0.385,248.257,203.281,203.796,0.002,13.999,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,2,,,0,0,,,0.000,-0.704,1,-71.693,-40.176,-1.000,0.020,0.250,,,14.069,213,1,1,3,-0.704,-71.693,-0.22404,0.373,0.373,248.307,199.824,203.742,0.002,14.067,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,3,,,0,0,,,0.000,-0.704,1,-71.681,-46.841,-1.000,0.020,0.250,,,14.137,214,1,1,3,-0.704,-71.681,-0.22400,0.306,0.306,248.319,193.159,203.563,0.002,14.135,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,4,,,0,0,,,0.000,-0.712,1,-72.444,-51.816,-1.000,0.020,0.250,,,14.205,215,1,1,3,-0.712,-72.444,-0.22639,0.214,0.214,247.556,188.184,203.404,0.002,14.203,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,5,,,0,0,,,0.000,-0.720,1,-73.149,-53.561,-1.000,0.020,0.250,,,14.269,216,1,1,3,-0.720,-73.149,-0.22859,0.202,0.202,246.851,186.439,203.301,0.002,14.267,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,6,,,0,0,,,0.000,-0.724,1,-73.563,-53.864,-1.000,0.020,0.250,,,14.307,217,1,1,3,-0.724,-73.563,-0.22989,0.244,0.244,246.437,186.136,203.281,0.002,14.305,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,7,,,0,0,,,0.000,-0.768,1,-77.931,-55.020,-1.000,0.020,0.250,,,14.373,218,1,1,3,-0.768,-77.931,-0.24353,0.313,0.313,242.069,184.980,202.903,0.002,14.371,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,8,,,0,0,,,0.000,-0.896,1,-90.447,-55.700,-1.000,0.020,0.250,,,14.437,219,1,1,3,-0.896,-90.447,-0.28265,0.169,0.169,229.553,184.300,201.951,0.002,14.435,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,9,,,0,0,,,0.000,-1.095,1,-109.879,-54.907,-1.000,0.020,0.250,,,14.505,220,1,1,3,-1.095,-109.879,-0.34337,0.294,0.294,210.121,185.093,200.739,0.002,14.503,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,10,,,0,0,,,0.000,-1.293,1,-129.579,-51.581,-1.000,0.020,0.250,,,14.573,221,1,1,3,-1.293,-129.579,-0.40493,0.328,0.328,190.421,188.419,200.481,0.002,14.571,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,11,,,0,0,,,0.000,-1.370,1,-137.472,-48.637,-1.000,0.020,0.250,,,14.641,222,1,1,3,-1.370,-137.472,-0.42960,0.275,0.275,182.528,191.363,200.718,0.002,14.639,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,12,,,0,0,,,0.000,-1.365,1,-137.080,-45.929,-1.000,0.020,0.250,,,14.709,223,1,1,3,-1.365,-137.080,-0.42838,0.380,0.380,182.920,194.071,200.814,0.002,14.707,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,13,,,0,0,,,0.000,-1.362,1,-136.888,-39.566,-1.000,0.020,0.250,,,14.773,224,1,1,3,-1.362,-136.888,-0.42778,0.411,0.411,183.112,200.434,201.003,0.002,14.771,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,14,,,0,0,,,0.000,-1.348,1,-135.675,-30.958,-1.000,0.020,0.250,,,14.841,225,1,1,3,-1.348,-135.675,-0.42398,0.431,0.431,184.325,209.042,201.244,0.002,14.839,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,15,,,0,0,,,0.000,-1.334,1,-134.346,-23.567,-1.000,0.020,0.250,,,14.911,226,1,1,3,-1.334,-134.346,-0.41983,0.799,0.799,185.654,216.433,201.353,0.002,14.909,STOPPED,,EVT:READY,,,,,,EVT:READY
IDLE,3,16,,,0,0,,,0.000,-1.278,1,-128.810,-14.135,-1.000,0.020,0.250,,,14.977,227,1,1,3,-1.278,-128.810,-0.40253,0.914,0.914,191.190,225.865,201.614,0.002,14.975,STOPPED,,EVT:READY,,,,,,EVT:READY
